,surname,firstname,music,nationality,birth,death,youtube_title,youtube_id,similarity,piano_solo_prob,audio_name,audio_duration,giant_midi_piano,split,surname_in_youtube_title,fullname,era
111538,Saint-Saëns,Camille,Le chant de ceux qui s'en vont sur la mer,British,1835,1921,Les Comtemplations - Chant De Ceux Qui S'En Vont Sur Mer (Camille Saint-Saens),X9wKGa6WbWA,0.7692307692307693,0.25298998,"Saint-Saëns, Camille, Le chant de ceux qui s'en vont sur la mer, X9wKGa6WbWA",171.10946875,0.0,,0.0,Camille Saint-Saëns,Romantic
111539,Saint-Saëns,Camille,"Chant saphique, Op.91",British,1835,1921,Camille Saint Saëns - CHANT SAPHIQUE IN D - OP. 91,IaikdPE3oVU,1.0,0.13651405,"Saint-Saëns, Camille, Chant saphique, Op.91, IaikdPE3oVU",335.05346875,0.0,,0.0,Camille Saint-Saëns,Romantic
111540,Saint-Saëns,Camille,"2 Choruses, Op.68",British,1835,1921,"2 Choruses, Op. 68",AVTawTNYb28,0.6666666666666666,0.13581523,"Saint-Saëns, Camille, 2 Choruses, Op.68, AVTawTNYb28",300.70946875,0.0,,0.0,Camille Saint-Saëns,Romantic
111541,Saint-Saëns,Camille,"2 Choruses, Op.71",British,1835,1921,"2 Choeurs, Op. 71: No. 1, Les Marins de Kermor",WFGCwasl9N8,0.5,,,,,,,Camille Saint-Saëns,Romantic
111542,Saint-Saëns,Camille,"2 Choruses, Op.141",British,1835,1921,"Saint-Saëns - Des pas dans l'allée, Op. 141",2-2DaZmvtm4,0.6666666666666666,0.069733314,"Saint-Saëns, Camille, 2 Choruses, Op.141, 2-2DaZmvtm4",264.85346875,0.0,,1.0,Camille Saint-Saëns,Romantic
111543,Saint-Saëns,Camille,"3 Choruses, Op.151",British,1835,1921,Chanson des aiguilles op.151 n°1 de Camille Saint-Saens,3B1M-Xlgg8w,0.5,,,,,,,Camille Saint-Saëns,Romantic
111544,Saint-Saëns,Camille,La cigale et la fourmi,British,1835,1921,La Cigale Et la Fourmi,SgL68lyIr7U,0.7142857142857143,0.55318534,"Saint-Saëns, Camille, La cigale et la fourmi, SgL68lyIr7U",240.84146875,1.0,train,0.0,Camille Saint-Saëns,Romantic
111545,Saint-Saëns,Camille,Clair de lune,British,1835,1921,"Anne Sofie von Otter; ""Clair de lune""; Camille Saint-Saëns",2dAtztEJCys,1.0,0.21113653,"Saint-Saëns, Camille, Clair de lune, 2dAtztEJCys",85.10546875,0.0,,1.0,Camille Saint-Saëns,Romantic
111546,Saint-Saëns,Camille,"Clarinet Sonata, Op.167",British,1835,1921,Camille Saint-Saëns: Clarinet Sonata Op. 167 (1921),KHt4PFKiQE0,1.0,0.5289859,"Saint-Saëns, Camille, Clarinet Sonata, Op.167, KHt4PFKiQE0",1029.70946875,1.0,train,1.0,Camille Saint-Saëns,Romantic
111547,Saint-Saëns,Camille,La cloche,British,1835,1921,Janine Devost - La Cloche - C.Saint Saëns,RHv6vIt1WR8,1.0,0.0069459598,"Saint-Saëns, Camille, La cloche, RHv6vIt1WR8",255.70946875,0.0,,0.0,Camille Saint-Saëns,Romantic
111548,Saint-Saëns,Camille,Les cloches de la mer,British,1835,1921,"José van Dam; ""Les cloches de la mer""; Camille Saint-Saëns",fUpmEDwt4A8,1.0,0.18004525,"Saint-Saëns, Camille, Les cloches de la mer, fUpmEDwt4A8",264.88946875,0.0,,1.0,Camille Saint-Saëns,Romantic
111549,Saint-Saëns,Camille,"Les cloches du soir, Op.85",British,1835,1921,"Saint-Saëns - Les cloches du soir, Op. 85 - Marylène Dosse",pDF45ZinroA,1.0,0.9450079,"Saint-Saëns, Camille, Les cloches du soir, Op.85, pDF45ZinroA",157.06946875,1.0,train,1.0,Camille Saint-Saëns,Romantic
111550,Saint-Saëns,Camille,La coccinelle,British,1835,1921,La coccinelle,iZoYZwlLdEQ,0.5,,,,,,,Camille Saint-Saëns,Romantic
111551,Saint-Saëns,Camille,"Cyprès et lauriers, Op.156",British,1835,1921,"Camille Saint-Saëns - Cyprès et lauriers, Op. 156 (1919)",fBgIDxuGOM0,1.0,0.20989922,"Saint-Saëns, Camille, Cyprès et lauriers, Op.156, fBgIDxuGOM0",965.52146875,0.0,,1.0,Camille Saint-Saëns,Romantic
111552,Saint-Saëns,Camille,"Cœli enarrant, Op.42",British,1835,1921,Camille Saint Saëns - PSALM XVIII - OP. 42,OrDYUwdcVZc,0.5714285714285714,,,,,,,Camille Saint-Saëns,Romantic
111553,Saint-Saëns,Camille,Dans les coins bleus,British,1835,1921,"Camille Saint-Saëns - Le Carnaval des animaux, The Carnival Of The Animals, 動物の謝肉祭, 동물의 사육제",7SjagpXeNhM,0.3333333333333333,,,,,,,Camille Saint-Saëns,Romantic
111554,Saint-Saëns,Camille,Danse macabre (song),British,1835,1921,Camille Saint-Saëns - Danse Macabre,YyknBTm_YyM,0.8,0.05791221,"Saint-Saëns, Camille, Danse macabre (song), YyknBTm_YyM",429.80546875,0.0,,1.0,Camille Saint-Saëns,Romantic
111555,Saint-Saëns,Camille,"Danse macabre, Op.40",British,1835,1921,Camille Saint-Saëns - Danse macabre Op.40,qNMzBnuBC6Y,1.0,0.055309046,"Saint-Saëns, Camille, Danse macabre, Op.40, qNMzBnuBC6Y",532.18946875,0.0,,1.0,Camille Saint-Saëns,Romantic
111556,Saint-Saëns,Camille,"Déjanire, incidental music",British,1835,1921,Saint-Saëns: Chamber Music,JK6GdqMyhXw,0.6,,,,,,,Camille Saint-Saëns,Romantic
111557,Saint-Saëns,Camille,"Déjanire, opera",British,1835,1921,Camille Saint-Saëns - Etienne Marcel [Gallet] (1877-78),WciZ2PAvKm8,0.5,,,,,,,Camille Saint-Saëns,Romantic
111558,Saint-Saëns,Camille,"Le déluge, Op.45",British,1835,1921,Camille Saint Saëns - ORATORIO `THE DELUGE` OP. 45,jT8J7Uya0HY,0.6666666666666666,0.047751855,"Saint-Saëns, Camille, Le déluge, Op.45, jT8J7Uya0HY",2622.09746875,0.0,,0.0,Camille Saint-Saëns,Romantic
111559,Saint-Saëns,Camille,Demande à l'oiseau,British,1835,1921,Le Carnaval des Animaux - Volière,wXSJL8J6tVs,0.0,,,,,,,Camille Saint-Saëns,Romantic
111560,Saint-Saëns,Camille,El desdichado,British,1835,1921,Camille Saint-Saëns - El desdichado - Boutique de Musique,VPyvR5yUF8w,1.0,0.14741768,"Saint-Saëns, Camille, El desdichado, VPyvR5yUF8w",249.66146875,0.0,,1.0,Camille Saint-Saëns,Romantic
111561,Saint-Saëns,Camille,Désir d'amour,British,1835,1921,Désir d'amour,3Z5J1fi2UOQ,0.6,,,,,,,Camille Saint-Saëns,Romantic
111562,Saint-Saëns,Camille,Désir de l'orient,British,1835,1921,Désir de l'orient extrait de l'opéra La Princesse Jaune de Camille Saint-Saens,qfGySI6IjqI,0.8333333333333334,0.14714006,"Saint-Saëns, Camille, Désir de l'orient, qfGySI6IjqI",169.09346875,0.0,,0.0,Camille Saint-Saëns,Romantic
111563,Saint-Saëns,Camille,Deus Abraham,British,1835,1921,Deus Abraham - C. Saint-Saëns,MdSS0YK43bw,1.0,0.007930683,"Saint-Saëns, Camille, Deus Abraham, MdSS0YK43bw",199.08146875,0.0,,1.0,Camille Saint-Saëns,Romantic
111564,Saint-Saëns,Camille,"Duettino, Op.11",British,1835,1921,Saint Saens Duettino op  11 for Four Hands,s5fTgAkSICI,0.8,0.80621356,"Saint-Saëns, Camille, Duettino, Op.11, s5fTgAkSICI",404.35346875,1.0,train,0.0,Camille Saint-Saëns,Romantic
111565,Saint-Saëns,Camille,"Duo for 2 Pianos, Op.8bis",British,1835,1921,Saint-Saens  The Carnival of the Animals two piano version,OSCd0_E9La0,0.125,,,,,,,Camille Saint-Saëns,Romantic
111566,Saint-Saëns,Camille,"6 Duos, Op.8",British,1835,1921,"Camille Saint-Saëns - 6 Duos Op. 8, VI. Finale",pGhQvZqaoRM,1.0,0.13610733,"Saint-Saëns, Camille, 6 Duos, Op.8, pGhQvZqaoRM",556.05746875,0.0,,1.0,Camille Saint-Saëns,Romantic
111567,Saint-Saëns,Camille,"Elegy, Op.143",British,1835,1921,saint saens elegia op 143 per violino e pianoforte,Tj8_WyJ71Is,0.6,,,,,,,Camille Saint-Saëns,Romantic
111568,Saint-Saëns,Camille,"Elegy, Op.160",British,1835,1921,Saint-Saens Elegie Op. 160,UOXCF9qVSTU,0.6,,,,,,,Camille Saint-Saëns,Romantic
111569,Saint-Saëns,Camille,"Élévation ou communion, Op.13",British,1835,1921,Saint Saens - Elevation ou Communion op13,JNlqIB76qBc,0.4285714285714285,,,,,,,Camille Saint-Saëns,Romantic
111570,Saint-Saëns,Camille,Elle,British,1835,1921,"Saint-Saëns - Piano Concertos No.1,2,3,4,5 + Presentation (Century’s recording : Jeanne-Marie Darré)",Sqcyu_bAttc,0.6666666666666666,0.3192612,"Saint-Saëns, Camille, Elle, Sqcyu_bAttc",8577.54146875,0.0,,1.0,Camille Saint-Saëns,Romantic
111571,Saint-Saëns,Camille,L'enlèvement,British,1835,1921,Camille Saint-Saëns L'Enlèvement (1885) pour soprano et piano,AunkrFp1ewo,1.0,0.12819007,"Saint-Saëns, Camille, L'enlèvement, AunkrFp1ewo",157.96946875,0.0,,1.0,Camille Saint-Saëns,Romantic
111572,Saint-Saëns,Camille,Epithalame,British,1835,1921,"Camille Saint-Saëns - Piano Concerto No. 3, Op. 29 (1869) {Pascal Rogé}",dqogIIeWH-Y,0.6666666666666666,0.32376304,"Saint-Saëns, Camille, Epithalame, dqogIIeWH-Y",1814.97746875,0.0,,1.0,Camille Saint-Saëns,Romantic
111573,Saint-Saëns,Camille,Étienne Marcel,British,1835,1921,Camille Saint-Saëns - Etienne Marcel [Gallet] (1877-78),WciZ2PAvKm8,0.75,0.10547747,"Saint-Saëns, Camille, Étienne Marcel, WciZ2PAvKm8",7507.08146875,0.0,,1.0,Camille Saint-Saëns,Romantic
111574,Saint-Saëns,Camille,"6 Études pour la main gauche seule, Op.135",British,1835,1921,"Camille Saint-Seans 6 Etudes pour la Main Gauche, 6 Etudes for the Left Hand Op 135",skTRoUSZf1c,0.7272727272727273,0.9722137,"Saint-Saëns, Camille, 6 Études pour la main gauche seule, Op.135, skTRoUSZf1c",1111.28546875,1.0,validation,0.0,Camille Saint-Saëns,Romantic
111575,Saint-Saëns,Camille,"6 Études, Op.52",British,1835,1921,"Camille Saint Saëns - 6 Études, Op. 52 (1877)",goY8Q_nfZWU,1.0,0.87829345,"Saint-Saëns, Camille, 6 Études, Op.52, goY8Q_nfZWU",1359.46946875,1.0,test,0.0,Camille Saint-Saëns,Romantic
111576,Saint-Saëns,Camille,"6 Études, Op.111",British,1835,1921,"Camille Saint Saëns - 6 Études, Op. 111 (1892)",vDH5CYeFLZk,1.0,0.8521102,"Saint-Saëns, Camille, 6 Études, Op.111, vDH5CYeFLZk",1148.32946875,1.0,train,0.0,Camille Saint-Saëns,Romantic
111577,Saint-Saëns,Camille,Extase,British,1835,1921,"José van Dam; ""Extase""; Camille Saint-Saëns",jV-bfB57voQ,1.0,0.18022934,"Saint-Saëns, Camille, Extase, jV-bfB57voQ",199.62146875,0.0,,1.0,Camille Saint-Saëns,Romantic
111578,Saint-Saëns,Camille,"Fantaisie for Harp, Op.95",British,1835,1921,"Camille Saint-Saêns - Fantaisie for Harp, Op. 95 (1893) [Score-Video]",3TJE6VS63RM,0.8571428571428571,0.44661227,"Saint-Saëns, Camille, Fantaisie for Harp, Op.95, 3TJE6VS63RM",577.18946875,0.0,,0.0,Camille Saint-Saëns,Romantic
111579,Saint-Saëns,Camille,"Fantaisie for Violin and Harp, Op.124",British,1835,1921,"Saint-Saëns, Fantaisie for Violin & Harp, Op. 124 — Camerata Pacifica",6JdVBULKACg,0.8888888888888888,0.09689929,"Saint-Saëns, Camille, Fantaisie for Violin and Harp, Op.124, 6JdVBULKACg",903.27746875,0.0,,1.0,Camille Saint-Saëns,Romantic
111580,Saint-Saëns,Camille,Fantaisie No.1,British,1835,1921,Camille Saint-Saëns: Fantaisie No. 1 pour Orgue en mi bémol majeur,W3TWtux-g9U,1.0,0.06923261,"Saint-Saëns, Camille, Fantaisie No.1, W3TWtux-g9U",443.95346875,0.0,,1.0,Camille Saint-Saëns,Romantic
111581,Saint-Saëns,Camille,"Fantaisie No.2, Op.101",British,1835,1921,"Camille Saint Saëns - Fantaisie No. 2 for Organ, Op. 101 (1895) [Score-Video]",Gd2GQgB3fZc,1.0,0.07781732,"Saint-Saëns, Camille, Fantaisie No.2, Op.101, Gd2GQgB3fZc",665.64146875,0.0,,0.0,Camille Saint-Saëns,Romantic
111582,Saint-Saëns,Camille,"Fantaisie No.3, Op.157",British,1835,1921,"Camille Saint-Saëns | Troisième Fantaisie, Op.157",q8VzytuVU30,0.7142857142857143,0.21826886,"Saint-Saëns, Camille, Fantaisie No.3, Op.157, q8VzytuVU30",841.03346875,0.0,,1.0,Camille Saint-Saëns,Romantic
111583,Saint-Saëns,Camille,Les fées,British,1835,1921,Les fées. Théodore de Banville,U1_Kln53HrQ,0.5,,,,,,,Camille Saint-Saëns,Romantic
111584,Saint-Saëns,Camille,"Le feu céleste, Op.115",British,1835,1921,"Saint-Seans: ""De Phaeton blule magnifique folie"" from Le feu celeste",uBx2IwTmaxk,0.4285714285714285,,,,,,,Camille Saint-Saëns,Romantic
111585,Saint-Saëns,Camille,La feuille de peuplier,British,1835,1921,La feuille de peuplier,MfQArSVypzQ,0.6666666666666666,0.20906498,"Saint-Saëns, Camille, La feuille de peuplier, MfQArSVypzQ",120.02546875,0.0,,0.0,Camille Saint-Saëns,Romantic
111586,Saint-Saëns,Camille,"Feuillet d'album, Op.81",British,1835,1921,Camille Saint Saëns - FEUILLET D`ALBUM - OP. 81,TVOI9GVC3Ic,1.0,0.8976326,"Saint-Saëns, Camille, Feuillet d'album, Op.81, TVOI9GVC3Ic",181.54946875,1.0,train,0.0,Camille Saint-Saëns,Romantic
111587,Saint-Saëns,Camille,"Feuillet d'album, Op.169",British,1835,1921,"Feuillet d'album in A-Flat Major, Op. 169",fzVf-Lbuw7o,0.7142857142857143,0.8603621,"Saint-Saëns, Camille, Feuillet d'album, Op.169, fzVf-Lbuw7o",179.71346875,1.0,train,0.0,Camille Saint-Saëns,Romantic
111588,Saint-Saëns,Camille,"La fiancée du timbalier, Op.82",British,1835,1921,Camille Saint Saëns - LA FIANCÉE DU TIMBALIER - OP. 82,54I5d4a3QdM,1.0,0.0014427714,"Saint-Saëns, Camille, La fiancée du timbalier, Op.82, 54I5d4a3QdM",4955.97746875,0.0,,0.0,Camille Saint-Saëns,Romantic
111589,Saint-Saëns,Camille,Fière beauté,British,1835,1921,Fiere beaute,AicVy9w4tw4,0.0,,,,,,,Camille Saint-Saëns,Romantic
111590,Saint-Saëns,Camille,Les fleurs,British,1835,1921,Les fleurs et les arbes (C. Saint-Säens) Score Animation,cxDrdag_JnA,0.75,0.035327658,"Saint-Saëns, Camille, Les fleurs, cxDrdag_JnA",124.30946875,0.0,,0.0,Camille Saint-Saëns,Romantic
111591,Saint-Saëns,Camille,Le fleuve,British,1835,1921,Iris Zemva - Teresa Rodriguez - Le Fleuve - Camille Saint Saens,j2x-RGlourQ,0.75,0.040299762,"Saint-Saëns, Camille, Le fleuve, j2x-RGlourQ",224.02946875,0.0,,0.0,Camille Saint-Saëns,Romantic
111592,Saint-Saëns,Camille,"La foi, Op.130",British,1835,1921,Saint Saëns - LA FOI - 3 TABLEAUX SYMPHONIQUES - OP. 130,7M208gTLazc,1.0,0.02857396,"Saint-Saëns, Camille, La foi, Op.130, 7M208gTLazc",1968.55346875,0.0,,0.0,Camille Saint-Saëns,Romantic
111593,Saint-Saëns,Camille,La Française,British,1835,1921,"Saint-Saens, Marche Militaire Francaise",_hFR5MFBLH0,0.2,,,,,,,Camille Saint-Saëns,Romantic
111594,Saint-Saëns,Camille,"6 Fugues, Op.161",British,1835,1921,Saint Saëns - SIX FUGUES FOR PIANO - OP. 161,269XQudMtEo,0.8333333333333334,0.9292291,"Saint-Saëns, Camille, 6 Fugues, Op.161, 269XQudMtEo",242.53346875,1.0,train,0.0,Camille Saint-Saëns,Romantic
111595,Saint-Saëns,Camille,"Gavotte, Op.23",British,1835,1921,"Camille Saint-Saëns - Gavotte, Op.23",7t1P6Gi5BAs,1.0,0.65851045,"Saint-Saëns, Camille, Gavotte, Op.23, 7t1P6Gi5BAs",215.60546875,1.0,train,1.0,Camille Saint-Saëns,Romantic
111596,Saint-Saëns,Camille,"La gloire de Corneille, Op.126",British,1835,1921,"Camille Saint-Saëns  - Africa, Op. 89 (1891)",95TVQkyR0zk,0.375,,,,,,,Camille Saint-Saëns,Romantic
111597,Saint-Saëns,Camille,"La gloire, Op.131",British,1835,1921,"Camille Saint-Saëns  - Africa, Op. 89 (1891)",95TVQkyR0zk,0.5,,,,,,,Camille Saint-Saëns,Romantic
111598,Saint-Saëns,Camille,Gloria Patri in D major,British,1835,1921,"Camille Saint-Saëns, Qua re e Gloria Patri,  Oratorio di Natale",KNT_5EJKXTY,0.5714285714285714,,,,,,,Camille Saint-Saëns,Romantic
111599,Saint-Saëns,Camille,Guitares et mandolines,British,1835,1921,Guitares et mandolines,qABZyaD_c6w,0.6,,,,,,,Camille Saint-Saëns,Romantic
111600,Saint-Saëns,Camille,Guitare,British,1835,1921,"Camille Saint-Saëns - ""Danse macabre,"" op. 40 - Guitar Transcription",TAJFlzY4EMM,0.6666666666666666,0.28833082,"Saint-Saëns, Camille, Guitare, TAJFlzY4EMM",129.56546875,0.0,,1.0,Camille Saint-Saëns,Romantic
111601,Saint-Saëns,Camille,"Havanaise, Op.83",British,1835,1921,"Saint-Saëns, Camille  Havanaise op. 83 violin & orchestra",-y0By518HEU,1.0,0.009114012,"Saint-Saëns, Camille, Havanaise, Op.83, -y0By518HEU",543.06146875,0.0,,1.0,Camille Saint-Saëns,Romantic
111602,Saint-Saëns,Camille,Hélène,British,1835,1921,Guillaume Tourniaire talks about Saint-Saëns' opera Hélène,wq1iMbNXNlk,1.0,0.0039185723,"Saint-Saëns, Camille, Hélène, wq1iMbNXNlk",318.67346875,0.0,,1.0,Camille Saint-Saëns,Romantic
111603,Saint-Saëns,Camille,Henry VIII,British,1835,1921,"Camille Saint Saëns - HENRY VIII, OPERA",DouPvBU7NvE,1.0,0.028614888,"Saint-Saëns, Camille, Henry VIII, DouPvBU7NvE",11038.10546875,0.0,,0.0,Camille Saint-Saëns,Romantic
111604,Saint-Saëns,Camille,Honneur à l'Amérique,British,1835,1921,"Raphael Pidoux: Camille Saint-Saëns - Cello Concerto No. 1 in A minor, Op. 33",DO5rO_KJ4Nw,0.3333333333333333,,,,,,,Camille Saint-Saëns,Romantic
111605,Saint-Saëns,Camille,"Hymne à la paix, Op.159",British,1835,1921,Camille Saint-Saëns : Tarentelle en la mineur op. 6 (Mosnier/Génisson/Dumont),9PKJ6759fik,0.5,,,,,,,Camille Saint-Saëns,Romantic
111606,Saint-Saëns,Camille,"Hymne à Victor Hugo, Op.69",British,1835,1921,Hymne a Victor Hugo Op.69,I9Z4PPl83rU,0.625,0.07648936,"Saint-Saëns, Camille, Hymne à Victor Hugo, Op.69, I9Z4PPl83rU",625.78946875,0.0,,0.0,Camille Saint-Saëns,Romantic
111607,Saint-Saëns,Camille,"Hymne au printemps, Op.138",British,1835,1921,HYMNE AU PRINTEMPS-Op 138-Camille SAINT-SAENS-(Chorale-Voix).,t0qHt7HPOL8,0.8571428571428571,0.022215005,"Saint-Saëns, Camille, Hymne au printemps, Op.138, t0qHt7HPOL8",337.42946875,0.0,,0.0,Camille Saint-Saëns,Romantic
111608,Saint-Saëns,Camille,Improvisation sur la Beethoven-Cantate,British,1835,1921,Improvisation sur la Beethoven-Cantate (After Liszt's S. 68),-afx16u0VTY,0.7142857142857143,0.8380671,"Saint-Saëns, Camille, Improvisation sur la Beethoven-Cantate, -afx16u0VTY",720.39746875,1.0,train,0.0,Camille Saint-Saëns,Romantic
111609,Saint-Saëns,Camille,"7 Improvisations, Op.150",British,1835,1921,"Camille Saint-Saëns: Sept Improvisations, op. 150 - 7. Allegro giocoso",ZdIf40E1s9o,1.0,0.019299181,"Saint-Saëns, Camille, 7 Improvisations, Op.150, ZdIf40E1s9o",246.92546875,0.0,,1.0,Camille Saint-Saëns,Romantic
111610,Saint-Saëns,Camille,"Introduction et rondo capriccioso, Op.28",British,1835,1921,Camille Saint Saëns: Introduction and Rondo Capriccioso performed by Tanja Sonc,Scf3_BTL3WQ,0.625,0.00024510882,"Saint-Saëns, Camille, Introduction et rondo capriccioso, Op.28, Scf3_BTL3WQ",792.36146875,0.0,,0.0,Camille Saint-Saëns,Romantic
111611,Saint-Saëns,Camille,Inviolata,British,1835,1921,Inviolata in F Major,80wOxiXjKkg,0.3333333333333333,,,,,,,Camille Saint-Saëns,Romantic
111612,Saint-Saëns,Camille,Javotte,British,1835,1921,"Camille Saint Saëns, Javotte, Rapsodie pour Orchestre",8IavLXjqfIA,1.0,0.045223244,"Saint-Saëns, Camille, Javotte, 8IavLXjqfIA",1266.55346875,0.0,,0.0,Camille Saint-Saëns,Romantic
111613,Saint-Saëns,Camille,"La jeunesse d'Hercule, Op.50",British,1835,1921,"Saint-Saëns: La Jeunesse d'Hercule, Op.50",oVBg5jyvgnA,1.0,0.067475535,"Saint-Saëns, Camille, La jeunesse d'Hercule, Op.50, oVBg5jyvgnA",1015.02146875,0.0,,1.0,Camille Saint-Saëns,Romantic
111614,Saint-Saëns,Camille,"Jota aragonese, Op.64",British,1835,1921,"Camille Saint-Saëns - ""Jota aragonesa"" Op.64 (1880)",JG7Gy-zs3Vs,0.8333333333333334,0.02545504,"Saint-Saëns, Camille, Jota aragonese, Op.64, JG7Gy-zs3Vs",226.18946875,0.0,,1.0,Camille Saint-Saëns,Romantic
111615,Saint-Saëns,Camille,Là-bas,British,1835,1921,Camille Saint-Saëns - La danse macabre,71fZhMXlGT4,0.5,,,,,,,Camille Saint-Saëns,Romantic
111616,Saint-Saëns,Camille,Le lac,British,1835,1921,The Swan/Le Cygne  Camille Saint-Saens,LDUKcv2wEy0,0.5,,,,,,,Camille Saint-Saëns,Romantic
111617,Saint-Saëns,Camille,"Laudate Dominum, Op.149",British,1835,1921,Camille Saint-Saens (1835-1921). Laudate Dominum op. 149,un3aZOQVrSU,0.8333333333333334,0.00018011878,"Saint-Saëns, Camille, Laudate Dominum, Op.149, un3aZOQVrSU",232.05746875,0.0,,0.0,Camille Saint-Saëns,Romantic
111618,Saint-Saëns,Camille,Le lever de la lune,British,1835,1921,Le lever de la lune,XmlY8-rS9_o,0.7142857142857143,0.24652256,"Saint-Saëns, Camille, Le lever de la lune, XmlY8-rS9_o",246.78146875,0.0,,0.0,Camille Saint-Saëns,Romantic
111619,Saint-Saëns,Camille,Lever de soleil sur le Nil,British,1835,1921,Le Lever Du Soleil Sur la Plage,PxcE_APJ9Fk,0.5,,,,,,,Camille Saint-Saëns,Romantic
111620,Saint-Saëns,Camille,La libellule,British,1835,1921,La libellule (Arr. for Voice and Piano),alANDF1cAIA,0.5,,,,,,,Camille Saint-Saëns,Romantic
111621,Saint-Saëns,Camille,Litanies de la Sainte Vierge,British,1835,1921,Camille Saint-Saens: Litanies de La Sainte Vierge,rdMQbhj18CE,0.8571428571428571,0.048161928,"Saint-Saëns, Camille, Litanies de la Sainte Vierge, rdMQbhj18CE",314.10146875,0.0,,0.0,Camille Saint-Saëns,Romantic
111622,Saint-Saëns,Camille,"Lola, Op.116",British,1835,1921,"Saint-Saëns: Danse macabre, Op.40",k1s28gmLicc,0.6,,,,,,,Camille Saint-Saëns,Romantic
111623,Saint-Saëns,Camille,"La lyre et la harpe, Op.57",British,1835,1921,Camille Saint Saëns La Lyre et La Harpe,AzOrvy5ezLM,0.7777777777777778,0.11092694,"Saint-Saëns, Camille, La lyre et la harpe, Op.57, AzOrvy5ezLM",2920.71746875,0.0,,0.0,Camille Saint-Saëns,Romantic
111624,Saint-Saëns,Camille,Madeleine,British,1835,1921,Madeleine by Camille Saint-Saëns,GKhXbJ6yqLE,1.0,0.5390115,"Saint-Saëns, Camille, Madeleine, GKhXbJ6yqLE",160.81346875,1.0,train,1.0,Camille Saint-Saëns,Romantic
111625,Saint-Saëns,Camille,Madrigal,British,1835,1921,Sanctus : extrait du Requiem de Saint-Saëns - Madrigal de Paris,qSUVbg3CD1M,1.0,0.014866149,"Saint-Saëns, Camille, Madrigal, qSUVbg3CD1M",90.75746875,0.0,,1.0,Camille Saint-Saëns,Romantic
111626,Saint-Saëns,Camille,"Marche dédiée aux étudiants d'Alger, Op.163",British,1835,1921,"Saint-Saëns: Marche héroïque in E flat, Op.34",1BfFvQaiGNQ,0.4,,,,,,,Camille Saint-Saëns,Romantic
111627,Saint-Saëns,Camille,"Marche du couronnement, Op.117",British,1835,1921,"Marche du couronnement, Op. 117",0vFlul8YMQ4,0.7142857142857143,0.0060960115,"Saint-Saëns, Camille, Marche du couronnement, Op.117, 0vFlul8YMQ4",383.40146875,0.0,,0.0,Camille Saint-Saëns,Romantic
111628,Saint-Saëns,Camille,"Marche héroïque, Op.34",British,1835,1921,"Saint-Saëns: Marche héroïque in E flat, Op.34",1BfFvQaiGNQ,1.0,0.011277396,"Saint-Saëns, Camille, Marche héroïque, Op.34, 1BfFvQaiGNQ",434.52146875,0.0,,1.0,Camille Saint-Saëns,Romantic
111629,Saint-Saëns,Camille,"Marche interalliée, Op.155",British,1835,1921,"Marche Interalliée, Op. 155",Jh7WZEhWbCo,0.6666666666666666,0.9111066,"Saint-Saëns, Camille, Marche interalliée, Op.155, Jh7WZEhWbCo",319.89746875,1.0,train,0.0,Camille Saint-Saëns,Romantic
111630,Saint-Saëns,Camille,"Marche religieuse, Op.107",British,1835,1921,"Marche religieuse, Op. 107",4TQaJTApTdo,0.6666666666666666,0.24446414,"Saint-Saëns, Camille, Marche religieuse, Op.107, 4TQaJTApTdo",326.77346875,0.0,,0.0,Camille Saint-Saëns,Romantic
111631,Saint-Saëns,Camille,Maria Lucrezia,British,1835,1921,Maria Lucrezia,ewqmcySQGhs,0.5,,,,,,,Camille Saint-Saëns,Romantic
111632,Saint-Saëns,Camille,"Mass, Op.4",British,1835,1921,Camille Saint-Saens - Mass (Op.4),NUwFoghfWnU,0.8,0.059946395,"Saint-Saëns, Camille, Mass, Op.4, NUwFoghfWnU",2642.32946875,0.0,,0.0,Camille Saint-Saëns,Romantic
111633,Saint-Saëns,Camille,Le matin,British,1835,1921,"Le matin, Camille Saint-Saens",5xqKj3rhH1Y,0.75,0.021621037,"Saint-Saëns, Camille, Le matin, 5xqKj3rhH1Y",388.83746875,0.0,,0.0,Camille Saint-Saëns,Romantic
111634,Saint-Saëns,Camille,"Le matin, Op.129",British,1835,1921,"Le matin, Op. 129",8COukZkLRRg,0.6666666666666666,0.021742012,"Saint-Saëns, Camille, Le matin, Op.129, 8COukZkLRRg",389.01746875,0.0,,0.0,Camille Saint-Saëns,Romantic
111635,Saint-Saëns,Camille,"Méditation, Op.3",British,1835,1921,"Saint-Saens, Camille／Six bagatelles ,4.Moderato assai,Op.3",d64QZ57gfOc,0.6,,,,,,,Camille Saint-Saëns,Romantic
111636,Saint-Saëns,Camille,"Mélodies persanes, Op.26",British,1835,1921,"Camille Saint Saëns, Mélodies persanes, Op  26",ABWhYKwr1jI,1.0,0.013522136,"Saint-Saëns, Camille, Mélodies persanes, Op.26, ABWhYKwr1jI",636.44546875,0.0,,0.0,Camille Saint-Saëns,Romantic
